	ref	object	trade	url
11994	18057979	福建省闽西监狱新冠病毒核酸检测服务项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18057979.htm
11995	18084837	福建省2022年度小反刍兽疫疫苗招标采购项目货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084837.htm
11996	18072437	中共福建省委党校福建行政学院等保咨询和委托测评服务服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18072437.htm
11997	18083559	福建省应急管理厅2022年“安全生产月”活动服务采购项目服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083559.htm
11998	18077341	福建省军用饮食供应站物业管理服务服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18077341.htm
11999	18085220	福建艺术职业学院艺术设计专业群建筑CAD实训室软件采购成交公告	货物/通用设备/计算机设备及软件/计算机软件/应用软件/通用应用软件	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085220.htm
12000	18085535	艺术设计专业群建筑CAD实训室软件采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085535.htm
12001	18072005	福建省老年医院纺织品货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18072005.htm
12002	18083796	福建省公安厅居民身份证制作和信息服务中心政府采购制证加密服务器成交公告	货物/专用设备/政法、检测专用设备/其他政法、检测专用设备	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083796.htm
12003	18084234	政府采购制证加密服务器结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084234.htm
12004	18085244	泉州监狱行政区（2022年-2024年）保安服务采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085244.htm
12005	18085537	新冠病毒核酸检测服务采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18085537.htm
12006	18085534	福建省计量科学研究院黏度恒温槽、铟凝固点复现装置等测量设备货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085534.htm
12007	18085525	福建省计量科学研究院黏度恒温槽、铟凝固点复现装置等测量设备货物类采购项目结果公告(包2)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085525.htm
12008	18085520	福建商学院试卷印刷服务采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085520.htm
12009	18085536	福建商学院生涯辅导虚拟仿真实训平台货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18085536.htm
12010	18069601	福州市交通运输综合执法支队2022年度质安大队试验抽检服务采购服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18069601.htm
12011	18085230	福州市第二医院2022年设备带设施采购与安装提升项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085230.htm
12012	18072012	福州市水政监察支队档案整理及数字化服务服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18072012.htm
12013	18056386	2022年仪器设备周期检定校验计量服务采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18056386.htm
12014	18059823	2022年学校各项活动灯光音响租赁服务采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18059823.htm
12015	18059248	福建省福州结核病防治院电梯维修服务采购项目服务类采购项目（二次招标）结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18059248.htm
12016	18065417	福州市应急广播体系建设项目可行性研究报告编制服务项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18065417.htm
12017	18085237	福州市人力资源和社会保障数据资源服务平台安全等级测评项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085237.htm
12018	18082836	福州市水路运输事业发展中心港口航道养护技术咨询服务采购服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18082836.htm
12019	18057987	福州市动物园管理处2022年饲料牧草采购货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18057987.htm
12020	18068861	福州市民政局市级扶持社会组织参与社会服务项目结果公告(包4)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18068861.htm
12021	18085231	交通辅警被装项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085231.htm
12022	18077250	2022年安泰街道社区卫生服务中心午餐采购项目流标公告	服务/住宿和餐饮服务/餐饮服务	http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18077250.htm
12023	18078225	2022年安泰街道社区卫生服务中心午餐采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18078225.htm
12024	18085255	南公园安保服务采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085255.htm
12025	18085796	上街学区幼儿园功能室教学设备采购货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085796.htm
12026	18085254	闽侯县发展和改革局2022年县级救灾物资购置计划货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085254.htm
12027	18085249	2022-2023学年连江县义务教育学校学生免费作业本采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085249.htm
12028	18060404	福建省连江黄如论中学空调、课桌椅等设备货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220611_18060404.htm
12029	18085662	闽清县总医院存储扩容采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085662.htm
12030	18085233	福清市第五医院病案室购买病案系统采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085233.htm
12031	18076353	福清市第五医院2022年医疗类采购项目一结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18076353.htm
12032	18085250	福清市图书馆中文普通图书供书资格服务类采购项目结果公告(包3)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085250.htm
12033	18085238	福清市图书馆中文普通图书供书资格服务类采购项目结果公告(包4)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085238.htm
12034	18080845	福州市长乐区民政局养老机构责任保险采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18080845.htm
12035	18080130	福州市长乐区民政局长乐区全区住户人身意外险伤害保险采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18080130.htm
12036	18079143	2022年度全区综合治安保险采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18079143.htm
12037	18075582	平潭综合实验区金井片区管理局金井片区水土流失治理项目工程类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18075582.htm
12038	18057161	2022年度平潭综合实验区公安局工作人员商业补充保险项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18057161.htm
12039	18082866	平潭综合实验区农业农村发展服务中心科技示范基地及科技示范主体物化补助化肥采购项目货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18082866.htm
12040	18085659	福州高新技术产业开发区综治信访中心高新区维稳工作队服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085659.htm
12041	18085664	福州高新区成片开发方案编制建平村片区（10个地块)采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085664.htm
12042	18059240	物业服务采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18059240.htm
12043	18083515	金尚路忠仑公园人行天桥改造工程结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083515.htm
12044	18085234	物业管理服务结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18085234.htm
12045	18079135	内窥镜摄像系统结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18079135.htm
12046	18084271	2022年度劳保慰问品采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18084271.htm
12047	18080314	厦门蓝海智慧服务平台结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18080314.htm
12048	18081713	公安无线政务专网服务项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18081713.htm
12049	18075623	除颤仪等基本设备采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18075623.htm
12050	18063651	厦门市海沧区少体校体育运动项目训练服务采购结果公告(包2)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18063651.htm
12051	18082823	集美塔一层“两岸共同记忆”展馆布展项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18082823.htm
12052	18057162	乡村道日常管养监督巡查服务结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18057162.htm
12053	18076376	交通违法、事故车辆拖移和停放保管项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18076376.htm
12054	18058568	文印室服务招标采购项目流标公告	货物/纸、纸制品及印刷品/印刷品/其他印刷品	http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18058568.htm
12055	18058934	文印室服务招标采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18058934.htm
12056	18083528	三明学院新能源汽车电控技术结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18083528.htm
12057	18082825	东霞幼儿园一分园户外器械采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18082825.htm
12058	18065431	清流县2022年优质稻品种示范推广、粮食产能区项目水稻专用肥采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18065431.htm
12059	18067682	宁化县教师进修学校管理平台及多媒体设备采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18067682.htm
12060	18084840	宁化县革命烈士纪念馆陈列布展项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084840.htm
12061	18058505	大田县华兴镇华安村修建性详细规划编制项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18058505.htm
12062	18083522	新一轮林地保护利用规划编制项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18083522.htm
12063	18085248	网络安全等级保护测评服务项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085248.htm
12064	18079136	泉州师范学院丝路语言文化研究中心《中国语言资源集（福建卷）》出版服务采购结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18079136.htm
12065	18076358	泉州市妇幼保健院（泉州市儿童医院）医用气体采购项目货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18076358.htm
12066	18084286	泉州市参加福建省第十七届运动会代表团服装货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084286.htm
12067	18074963	惠安县民政局精神障碍社区康复服务中心（康乐家园）康复服务工作服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18074963.htm
12068	18071609	安溪县大坪乡环境卫生作业承包服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18071609.htm
12069	18072438	晋江市殡仪馆柴油采购项目货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18072438.htm
12070	18069720	南安市公安局看守所【羁押人员人身意外险】服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18069720.htm
12071	18085800	泉州台商投资区疾病预防控制中心2022城市核酸检测基地设备（全自动样品处理一体机、自动核酸提取仪、实时荧光定量PCR仪）货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085800.htm
12072	18066891	漳州市风景园林中心园林景观监理服务采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18066891.htm
12073	18056403	漳州市消防工程中心建设工程消防技术辅助服务服务类采购项目结果公告(包4)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18056403.htm
12074	18071025	VTE评估系统货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18071025.htm
12075	18081721	漳浦县第二医院保洁等物业服务项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18081721.htm
12076	18082824	诏安一中塑胶运动场及指挥台改造工程结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18082824.htm
12077	18059266	福建省东山县气象局东山县气象灾害综合风险普查服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18059266.htm
12078	18085660	南靖县2022年农产品质量安全定量检测服务项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085660.htm
12079	18066114	福建省平和天马国有林场肥料采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18066114.htm
12080	18072434	漳州古雷港经济开发区应急管理局小型消防执勤车辆购置货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220614_18072434.htm
12081	18085526	中共南平市委党校（市行政学院）新校区学员宿舍、食堂窗帘(第二批）货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085526.htm
12082	18080141	南平市自然资源局南平市国土空间生态修复规划服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18080141.htm
12083	18078757	中共南平市委党校中共南平市委党校（市行政学院）新校区竹家具（第二批）采购项目货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18078757.htm
12084	18083552	南平市发展和改革委员会南平市“十四五”项目政策咨询服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083552.htm
12085	18063420	福建省南平第一中学2022年南平一中武夷校区体育项目货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220613_18063420.htm
12086	18079630	2022年小湖镇村庄规划服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18079630.htm
12087	18085531	南平市建阳区童游中心小学赤岸小学房屋租赁项目服务类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220615_18085531.htm
12088	18056387	南平市建阳区童游中心小学各校课桌椅及功能室物品采购项目货物类采购项目结果公告(包1)		http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/202206/t20220610_18056387.htm
